x_est y_est heading_est x_ref y_ref heading_ref magdwick gyro mag_x mag_y mag_z
1.137 0.001 0.820 1.136 0.000 0.818 1.183 1.875 882.860 226.453 43.635
1.140 0.001 0.820 1.140 0.000 0.820 1.179 2.625 877.430 271.552 34.908
1.144 0.001 0.821 1.144 0.000 0.820 1.179 1.875 877.430 249.905 31.417
1.148 0.001 0.823 1.148 0.000 0.821 1.180 1.936 872.001 248.101 36.653
1.152 0.001 0.825 1.151 0.000 0.823 1.180 1.936 882.860 248.101 43.635
1.155 0.000 0.825 1.155 0.000 0.825 1.178 2.625 882.860 266.140 47.125
1.159 0.001 0.826 1.159 0.000 0.825 1.176 1.936 882.860 266.140 47.125
1.163 0.001 0.828 1.163 0.000 0.826 1.176 1.813 882.860 258.925 36.653
1.166 0.000 0.830 1.166 0.000 0.828 1.176 1.936 884.669 257.121 41.889
1.170 0.001 0.830 1.170 0.000 0.830 1.176 2.808 879.240 255.317 26.181
1.174 0.001 0.831 1.174 0.000 0.830 1.177 1.813 872.001 248.101 50.616
1.178 0.001 0.833 1.178 0.000 0.831 1.178 1.997 870.191 246.297 38.398
1.181 0.001 0.835 1.181 0.000 0.833 1.178 1.936 890.099 251.709 33.162
1.185 0.001 0.835 1.185 0.000 0.835 1.179 2.686 891.909 249.905 52.361
1.189 0.001 0.836 1.189 0.000 0.835 1.181 1.936 879.240 244.493 43.635
1.193 0.001 0.838 1.193 0.000 0.836 1.181 1.936 891.909 253.513 41.889
1.196 0.001 0.840 1.196 0.000 0.838 1.178 1.936 881.050 267.944 38.398
1.200 0.001 0.840 1.200 0.000 0.840 1.179 2.686 870.191 242.689 41.889
1.204 0.001 0.841 1.204 0.000 0.840 1.181 1.936 870.191 242.689 41.889
1.207 0.001 0.843 1.208 0.000 0.841 1.182 1.813 888.289 246.297 41.889
1.211 0.001 0.845 1.211 0.000 0.843 1.182 2.119 864.762 244.493 40.144
1.215 0.000 0.845 1.215 0.000 0.845 1.182 2.625 890.099 255.317 47.125
1.219 0.001 0.847 1.219 0.000 0.845 1.180 1.936 873.811 257.121 45.380
1.223 0.000 0.848 1.223 0.000 0.847 1.178 1.997 879.240 266.140 50.616
1.227 0.000 0.850 1.226 0.000 0.848 1.176 1.752 875.620 266.140 47.125
1.230 0.000 0.850 1.230 0.000 0.850 1.175 2.808 882.860 262.533 43.635
1.234 0.000 0.852 1.234 0.000 0.850 1.177 1.875 899.148 249.905 41.889
1.238 0.000 0.853 1.238 0.000 0.852 1.178 1.936 882.860 248.101 43.635
1.242 0.000 0.855 1.241 0.000 0.853 1.177 1.875 881.050 260.729 48.871
1.245 0.000 0.855 1.245 0.000 0.855 1.177 2.686 893.719 258.925 40.144
1.249 0.000 0.857 1.249 0.000 0.855 1.177 1.936 893.719 258.925 40.144
1.253 0.000 0.858 1.253 0.000 0.857 1.177 1.997 875.620 255.317 47.125
1.257 0.000 0.860 1.256 0.000 0.858 1.178 1.875 870.191 242.689 45.380
1.260 0.000 0.860 1.260 0.000 0.860 1.177 2.747 895.528 264.336 31.417
1.264 0.000 0.862 1.264 0.000 0.860 1.178 1.936 879.240 251.709 50.616
1.268 0.000 0.863 1.268 0.000 0.862 1.178 1.936 881.050 253.513 24.435
1.272 0.000 0.865 1.271 0.000 0.863 1.177 1.936 872.001 258.925 40.144
1.276 0.000 0.865 1.275 0.000 0.865 1.180 2.686 895.528 239.081 38.398
1.280 0.000 0.867 1.279 0.000 0.865 1.179 1.936 873.811 253.513 41.889
1.283 0.000 0.868 1.283 0.000 0.867 1.178 1.875 870.191 257.121 48.871
1.287 0.000 0.870 1.286 0.000 0.868 1.179 1.997 888.289 249.905 48.871
1.291 0.000 0.870 1.290 0.000 0.870 1.179 2.686 875.620 251.709 50.616
1.294 0.001 0.872 1.294 0.000 0.870 1.179 1.997 875.620 251.709 50.616
1.298 0.001 0.873 1.298 0.000 0.872 1.182 1.936 886.479 233.669 40.144
1.302 0.001 0.875 1.301 0.000 0.873 1.184 1.997 893.719 244.493 40.144
1.305 0.001 0.875 1.305 0.000 0.875 1.184 2.686 890.099 248.101 40.144
1.309 0.001 0.877 1.309 0.000 0.875 1.184 1.936 884.669 246.297 38.398
1.313 0.001 0.878 1.313 0.000 0.877 1.184 1.813 884.669 249.905 27.926
1.317 0.001 0.880 1.316 0.000 0.878 1.184 1.997 875.620 248.101 36.653
1.320 0.001 0.880 1.320 0.000 0.880 1.180 2.625 872.001 269.748 40.144
1.324 0.001 0.882 1.324 0.000 0.880 1.180 1.936 908.197 258.925 40.144
1.328 0.001 0.884 1.328 0.000 0.882 1.180 1.875 879.240 255.317 54.107
1.332 0.000 0.885 1.331 0.000 0.884 1.182 1.936 890.099 240.885 36.653
1.335 0.000 0.885 1.335 0.000 0.885 1.181 2.625 879.240 255.317 26.181
1.339 0.000 0.887 1.339 0.000 0.885 1.180 1.936 879.240 255.317 26.181
1.343 0.000 0.889 1.343 0.000 0.887 1.180 1.936 882.860 251.709 50.616
1.347 0.000 0.890 1.346 0.000 0.889 1.179 1.936 873.811 257.121 45.380
1.350 0.000 0.890 1.350 0.000 0.890 1.180 2.686 879.240 244.493 36.653
1.354 -0.000 0.892 1.354 0.000 0.890 1.181 1.997 890.099 248.101 50.616
1.358 -0.000 0.894 1.358 0.000 0.892 1.181 1.936 884.669 253.513 52.361
1.362 -0.000 0.895 1.361 0.000 0.894 1.180 1.997 884.669 257.121 48.871
1.365 -0.000 0.895 1.365 0.000 0.895 1.180 2.625 886.479 255.317 36.653
1.369 -0.000 0.897 1.369 0.000 0.895 1.182 1.997 886.479 240.885 43.635
1.373 -0.000 0.899 1.373 0.000 0.897 1.181 1.875 882.860 255.317 40.144
1.377 -0.000 0.901 1.376 0.000 0.899 1.182 1.875 866.571 246.297 38.398
1.381 -0.000 0.901 1.380 0.000 0.901 1.183 2.808 877.430 242.689 41.889
1.384 -0.000 0.902 1.384 0.000 0.901 1.184 1.875 877.430 242.689 41.889
1.388 -0.000 0.904 1.388 0.000 0.902 1.183 1.997 881.050 253.513 34.908
1.391 -0.000 0.906 1.391 0.000 0.904 1.183 1.875 875.620 248.101 40.144
1.395 0.000 0.906 1.395 0.000 0.906 1.182 2.625 873.811 249.905 48.871
1.399 0.000 0.907 1.399 0.000 0.906 1.182 2.058 881.050 253.513 38.398
1.403 0.000 0.909 1.403 0.000 0.907 1.181 2.058 870.191 253.513 34.908
1.406 0.000 0.911 1.406 0.000 0.909 1.180 1.752 886.479 258.925 40.144
1.410 0.001 0.911 1.410 0.000 0.911 1.179 2.625 891.909 257.121 41.889
1.414 0.000 0.912 1.414 0.000 0.911 1.181 1.997 868.381 240.885 33.162
1.417 0.000 0.914 1.418 0.000 0.912 1.183 1.936 879.240 233.669 43.635
1.421 0.000 0.916 1.421 0.000 0.914 1.184 1.936 902.768 249.905 34.908
1.425 0.000 0.916 1.425 0.000 0.916 1.182 2.686 872.001 258.925 36.653
1.429 -0.000 0.917 1.429 0.000 0.916 1.180 1.936 872.001 258.925 36.653
1.432 0.000 0.919 1.433 0.000 0.917 1.180 1.997 870.191 249.905 38.398
1.436 0.000 0.921 1.436 0.000 0.919 1.182 1.936 875.620 233.669 40.144
1.440 0.000 0.921 1.440 0.000 0.921 1.183 2.625 882.860 248.101 43.635
1.447 0.001 0.923 1.444 0.000 0.921 1.183 1.997 873.811 249.905 41.889
1.450 0.001 0.924 1.448 0.000 0.923 1.182 1.936 888.289 253.513 52.361
1.454 0.001 0.926 1.451 0.000 0.924 1.183 1.936 886.479 244.493 36.653
1.458 0.000 0.926 1.455 0.000 0.926 1.184 2.686 881.050 246.297 38.398
1.461 0.000 0.928 1.459 0.000 0.926 1.182 1.936 888.289 264.336 45.380
1.465 0.000 0.929 1.463 0.000 0.928 1.181 1.936 884.669 253.513 31.417
1.468 -0.000 0.931 1.466 0.000 0.929 1.181 1.875 861.142 248.101 40.144
1.472 -0.000 0.931 1.470 0.000 0.931 1.182 2.747 888.289 246.297 52.361
1.476 -0.000 0.933 1.474 0.000 0.931 1.180 1.936 884.669 260.729 27.926
1.479 -0.000 0.934 1.478 0.000 0.933 1.181 1.875 890.099 248.101 36.653
1.483 -0.000 0.936 1.481 0.000 0.934 1.184 1.875 864.762 230.061 29.672
1.487 -0.000 0.936 1.485 0.000 0.936 1.183 2.686 873.811 249.905 55.852
1.491 -0.000 0.938 1.489 0.000 0.936 1.184 1.936 873.811 246.297 24.435
1.494 0.000 0.939 1.493 0.000 0.938 1.183 1.997 875.620 248.101 43.635
1.498 0.000 0.941 1.496 0.000 0.939 1.184 1.875 881.050 242.689 52.361
1.502 -0.000 0.941 1.500 0.000 0.941 1.184 2.625 891.909 257.121 45.380
1.505 -0.000 0.943 1.504 0.000 0.941 1.182 1.997 866.571 257.121 45.380
1.509 0.000 0.945 1.508 0.000 0.943 1.180 1.997 886.479 258.925 47.125
1.512 0.000 0.946 1.511 0.000 0.945 1.182 1.936 881.050 239.081 48.871
1.516 0.000 0.946 1.515 0.000 0.946 1.183 2.747 890.099 251.709 40.144
1.519 0.000 0.948 1.519 0.000 0.946 1.183 1.936 870.191 246.297 27.926
1.523 0.000 0.950 1.523 0.000 0.948 1.179 1.875 875.620 269.748 40.144
1.527 0.000 0.951 1.526 0.000 0.950 1.178 1.875 890.099 262.533 36.653
1.531 0.001 0.951 1.530 0.000 0.951 1.178 2.686 879.240 251.709 33.162
1.534 0.001 0.953 1.534 0.000 0.951 1.180 1.997 882.860 244.493 29.672
1.538 0.001 0.955 1.537 0.000 0.953 1.180 1.936 888.289 249.905 45.380
1.541 0.001 0.956 1.540 0.000 0.955 1.182 1.875 890.099 244.493 43.635
1.544 0.001 0.956 1.542 0.000 0.956 1.181 2.747 879.240 255.317 33.162
1.547 0.001 0.958 1.543 0.000 0.956 1.182 1.997 872.001 244.493 40.144
1.548 0.001 0.960 1.543 0.000 0.958 1.183 1.875 882.860 240.885 40.144
1.548 0.001 0.961 1.542 0.000 0.960 1.182 1.936 882.860 258.925 33.162
1.548 0.001 0.961 1.540 0.000 0.961 1.181 2.686 888.289 257.121 41.889
1.547 0.000 0.963 1.539 0.000 0.961 1.180 1.936 873.811 257.121 38.398
