x_est y_est heading_est x_ref y_ref heading_ref magdwick gyro mag_x mag_y mag_z
1.452 0.000 0.421 1.451 -0.000 0.421 1.173 2.808 884.669 264.336 38.398
1.463 0.000 0.421 1.462 -0.000 0.421 1.175 2.869 884.669 246.297 48.871
1.474 0.000 0.423 1.473 -0.000 0.421 1.176 2.119 890.099 255.317 33.162
1.486 0.000 0.425 1.484 -0.000 0.423 1.176 2.119 872.001 251.709 40.144
1.497 0.000 0.425 1.496 -0.000 0.425 1.175 2.808 884.669 264.336 41.889
1.508 0.000 0.425 1.507 -0.000 0.425 1.176 2.869 891.909 253.513 38.398
1.519 0.000 0.427 1.518 -0.000 0.425 1.175 2.058 884.669 260.729 34.908
1.530 -0.000 0.428 1.529 -0.000 0.427 1.177 2.180 881.050 246.297 41.889
1.542 -0.000 0.428 1.541 -0.000 0.428 1.179 2.869 882.860 240.885 33.162
1.553 -0.000 0.428 1.552 -0.000 0.428 1.179 2.747 881.050 249.905 17.454
1.564 -0.000 0.430 1.563 -0.000 0.428 1.179 2.058 882.860 255.317 50.616
1.575 -0.000 0.432 1.574 -0.000 0.430 1.179 2.058 895.528 253.513 31.417
1.586 -0.000 0.432 1.586 -0.000 0.432 1.179 2.869 884.669 253.513 38.398
1.598 -0.000 0.432 1.597 -0.000 0.432 1.179 2.808 884.669 253.513 45.380
1.609 0.000 0.434 1.608 -0.000 0.432 1.178 2.119 877.430 257.121 45.380
1.620 -0.000 0.436 1.619 -0.000 0.434 1.178 2.119 879.240 251.709 33.162
1.632 -0.000 0.436 1.631 -0.000 0.436 1.179 2.869 872.001 248.101 26.181
1.643 0.000 0.436 1.642 -0.000 0.436 1.178 2.747 875.620 255.317 40.144
1.654 0.000 0.438 1.653 -0.000 0.436 1.176 2.180 884.669 264.336 41.889
1.665 0.000 0.439 1.664 -0.000 0.438 1.177 1.936 886.479 251.709 22.690
1.677 0.000 0.439 1.676 -0.000 0.439 1.178 2.930 881.050 246.297 52.361
1.688 0.000 0.439 1.687 -0.000 0.439 1.179 2.808 877.430 246.297 38.398
1.699 0.000 0.441 1.698 -0.000 0.439 1.179 2.119 873.811 253.513 45.380
1.711 0.000 0.443 1.709 -0.000 0.441 1.180 2.058 877.430 242.689 45.380
1.722 0.001 0.445 1.721 -0.000 0.443 1.178 2.058 881.050 260.729 41.889
1.733 0.000 0.445 1.732 -0.000 0.445 1.176 2.808 881.050 267.944 38.398
1.744 0.000 0.447 1.743 -0.000 0.445 1.173 2.180 882.860 273.356 29.672
1.756 0.000 0.448 1.754 -0.000 0.447 1.172 1.936 877.430 264.336 38.398
1.767 0.001 0.450 1.765 -0.000 0.448 1.172 2.180 884.669 260.729 38.398
1.778 0.000 0.450 1.775 -0.000 0.450 1.172 2.869 877.430 253.513 38.398
1.788 0.000 0.452 1.783 -0.000 0.450 1.174 2.180 872.001 244.493 36.653
1.797 0.001 0.454 1.790 -0.000 0.452 1.175 2.058 873.811 249.905 17.454
1.805 0.000 0.456 1.796 -0.000 0.454 1.175 2.058 882.860 255.317 36.653
1.811 0.000 0.456 1.802 -0.000 0.456 1.175 2.869 879.240 255.317 36.653
1.816 0.000 0.458 1.805 -0.000 0.456 1.175 2.058 882.860 258.925 54.107
1.819 0.001 0.459 1.808 -0.000 0.458 1.176 2.119 884.669 253.513 45.380
1.822 0.001 0.461 1.810 -0.000 0.459 1.177 2.058 886.479 248.101 40.144
1.824 0.001 0.461 1.811 -0.000 0.461 1.175 2.869 873.811 264.336 41.889
1.824 0.001 0.463 1.811 -0.000 0.461 1.175 2.058 877.430 253.513 34.908
